Sale Date,Product Type,Quantity
2023-03-25 06:21:58.025901295,Toys,10
2023-03-24 17:48:10.584529226,Toys,7
2023-03-24 18:14:23.143157157,Books,3
2023-03-25 04:40:35.701785089,Clothing,7
2023-03-25 09:06:48.260413020,Books,3
2023-03-25 07:33:00.819040952,Furniture,5
2023-03-24 22:59:13.377668883,Furniture,2
2023-03-24 15:25:25.936296814,Toys,7
2023-03-25 05:51:38.494924746,Clothing,10
2023-03-25 05:17:51.053552677,Clothing,3
2023-03-25 04:44:03.612180609,Electronics,3
2023-03-24 18:10:16.170808540,Toys,5
2023-03-25 08:36:28.729436471,Toys,2
2023-03-24 20:02:41.288064403,Electronics,7
2023-03-24 16:28:53.846692334,Clothing,2
2023-03-24 20:55:06.405320266,Books,9
2023-03-25 05:21:18.963948197,Toys,6
2023-03-24 21:47:31.522576128,Toys,9
2023-03-25 01:13:44.081204060,Furniture,2
2023-03-25 04:39:56.639831991,Furniture,10
2023-03-25 14:06:09.198459923,Books,2
2023-03-25 18:32:21.757087854,Electronics,2
2023-03-25 18:58:34.315715785,Furniture,8
2023-03-25 09:24:46.874343717,Toys,7
2023-03-25 05:50:59.432971648,Toys,3
2023-03-25 20:17:11.991599580,Clothing,10
2023-03-25 13:43:24.550227511,Electronics,3
2023-03-24 22:09:37.108855442,Books,10
2023-03-25 09:35:49.667483374,Toys,7
2023-03-25 09:02:02.226111305,Toys,3
2023-03-25 15:28:14.784739237,Books,5
2023-03-25 02:54:27.343367168,Clothing,5
2023-03-25 15:20:39.901995099,Furniture,1
2023-03-25 18:46:52.460623031,Books,9
2023-03-25 19:13:05.019250962,Books,7
2023-03-25 10:39:17.577878894,Furniture,7
2023-03-25 12:05:30.136506825,Clothing,3
2023-03-25 03:31:42.695134756,Clothing,7
2023-03-25 18:57:55.253762688,Furniture,10
2023-03-25 22:24:07.812390619,Furniture,2
2023-03-25 14:50:20.371018551,Furniture,3
2023-03-25 07:16:32.929646482,Furniture,5
2023-03-25 19:42:45.488274413,Toys,4
2023-03-25 10:08:58.046902345,Furniture,5
2023-03-26 00:35:10.605530276,Electronics,4
2023-03-26 03:01:23.164158208,Furniture,3
2023-03-25 09:27:35.722786139,Clothing,9
2023-03-25 22:53:48.281414070,Clothing,1
2023-03-26 02:20:00.840042002,Electronics,9
2023-03-26 00:46:13.398669933,Clothing,1
2023-03-25 23:12:25.957297865,Electronics,6
2023-03-25 14:38:38.515925796,Furniture,10
2023-03-25 22:04:51.074553727,Toys,9
2023-03-25 13:31:03.633181659,Toys,5
2023-03-25 12:57:16.191809590,Electronics,8
2023-03-25 23:23:28.750437521,Toys,5
2023-03-25 12:49:41.309065453,Clothing,5
2023-03-26 10:15:53.867693384,Electronics,6
2023-03-25 13:42:06.426321316,Clothing,2
2023-03-25 22:08:18.984949247,Clothing,9
2023-03-25 22:34:31.543577178,Furniture,8
2023-03-26 09:00:44.102205110,Books,2
2023-03-26 11:26:56.660833041,Furniture,1
2023-03-26 02:53:09.219460973,Electronics,9
2023-03-26 00:19:21.778088904,Clothing,9
2023-03-26 11:45:34.336716835,Electronics,1
2023-03-25 22:11:46.895344767,Clothing,10
2023-03-26 03:37:59.453972698,Clothing,4
2023-03-26 00:04:12.012600630,Toys,3
2023-03-26 07:30:24.571228561,Clothing,8
2023-03-26 01:56:37.129856492,Clothing,4
2023-03-26 13:22:49.688484424,Electronics,9
2023-03-26 16:49:02.247112355,Clothing,1
2023-03-26 07:15:14.805740287,Electronics,8
2023-03-26 11:41:27.364368218,Books,4
2023-03-26 17:07:39.922996149,Clothing,1
2023-03-26 08:33:52.481624081,Furniture,10
2023-03-26 08:00:05.040252012,Books,4
2023-03-26 16:26:17.598879944,Furniture,8
2023-03-26 12:52:30.157507875,Clothing,5
2023-03-26 04:18:42.716135806,Furniture,8
2023-03-26 12:44:55.274763738,Toys,10
2023-03-26 09:11:07.833391669,Books,8
2023-03-26 07:37:20.392019601,Electronics,4
2023-03-26 02:03:32.950647532,Furniture,7
2023-03-26 13:29:45.509275463,Furniture,4
2023-03-26 20:55:58.067903395,Toys,2
2023-03-26 05:22:10.626531326,Toys,6
2023-03-26 21:48:23.185159258,Electronics,6
2023-03-26 23:14:35.743787189,Toys,3
2023-03-26 16:40:48.302415120,Toys,10
2023-03-26 15:07:00.861043052,Clothing,1
2023-03-26 11:33:13.419670983,Furniture,9
2023-03-26 08:59:25.978298915,Toys,1
2023-03-26 20:25:38.536926846,Furniture,5
2023-03-27 00:51:51.095554777,Furniture,7
2023-03-26 16:18:03.654182709,Toys,7
2023-03-26 16:44:16.212810640,Furniture,1
2023-03-26 13:10:28.771438572,Toys,4
2023-03-26 15:36:41.330066503,Electronics,5
2023-03-26 20:02:53.888694434,Toys,4
2023-03-27 00:29:06.447322366,Clothing,9
2023-03-26 12:55:19.005950297,Electronics,10
2023-03-27 02:21:31.564578229,Furniture,3
2023-03-27 02:47:44.123206160,Books,1
2023-03-27 07:13:56.681834091,Electronics,7
2023-03-26 10:40:09.240462023,Furniture,6
2023-03-27 02:06:21.799089954,Electronics,1
2023-03-27 01:32:34.357717885,Clothing,6
2023-03-27 02:58:46.916345817,Clothing,3
2023-03-27 03:24:59.474973748,Toys,4
2023-03-26 19:51:12.033601680,Clothing,6
2023-03-26 21:17:24.592229611,Toys,4
2023-03-27 04:43:37.150857542,Clothing,1
2023-03-26 13:09:49.709485474,Electronics,9
2023-03-26 15:36:02.268113405,Books,7
2023-03-27 04:02:14.826741337,Electronics,3
2023-03-26 22:28:27.385369268,Furniture,1
2023-03-26 20:54:39.943997199,Clothing,1
2023-03-26 22:20:52.502625131,Electronics,7
2023-03-27 10:47:05.061253062,Toys,3
2023-03-27 14:13:17.619880994,Furniture,2
2023-03-26 17:39:30.178508925,Electronics,9
2023-03-27 15:05:42.737136856,Toys,1
2023-03-26 16:31:55.295764788,Books,10
2023-03-26 20:58:07.854392719,Electronics,10
2023-03-27 05:24:20.413020651,Clothing,10
2023-03-27 02:50:32.971648582,Furniture,7
2023-03-27 10:16:45.530276513,Electronics,5
2023-03-27 02:42:58.088904445,Toys,4
2023-03-26 22:09:10.647532376,Furniture,10
2023-03-27 10:35:23.206160308,Toys,5
2023-03-27 09:01:35.764788239,Electronics,4
2023-03-27 09:27:48.323416170,Books,5
2023-03-27 11:54:00.882044102,Furniture,9
2023-03-27 13:20:13.440672033,Clothing,7
2023-03-26 21:46:25.999299965,Toys,7
2023-03-27 09:12:38.557927896,Books,2
2023-03-27 12:38:51.116555827,Clothing,10
2023-03-26 23:05:03.675183759,Toys,4
2023-03-27 13:31:16.233811690,Furniture,8
2023-03-27 17:57:28.792439622,Electronics,5
2023-03-27 10:23:41.351067553,Clothing,2
2023-03-27 03:49:53.909695484,Books,3
2023-03-27 07:16:06.468323416,Toys,10
2023-03-27 08:42:19.026951347,Electronics,3
2023-03-27 14:08:31.585579279,Books,8
2023-03-27 18:34:44.144207210,Books,4
2023-03-27 04:00:56.702835141,Toys,5
2023-03-27 16:27:09.261463073,Furniture,6
2023-03-27 07:53:21.820091004,Electronics,6
2023-03-28 02:19:34.378718936,Books,10
2023-03-27 17:45:46.937346867,Electronics,5
2023-03-28 03:11:59.495974798,Clothing,9
2023-03-27 20:38:12.054602730,Books,8
2023-03-27 16:04:24.613230661,Clothing,6
2023-03-27 20:30:37.171858593,Toys,9
2023-03-27 23:56:49.730486524,Electronics,2
2023-03-27 20:23:02.289114455,Electronics,7
2023-03-27 11:49:14.847742387,Electronics,3
2023-03-28 00:15:27.406370318,Electronics,3
2023-03-27 14:41:39.964998250,Toys,2
2023-03-27 10:07:52.523626181,Toys,8
2023-03-27 14:34:05.082254112,Books,8
2023-03-27 14:00:17.640882044,Books,7
2023-03-27 22:26:30.199509975,Electronics,5
2023-03-27 13:52:42.758137906,Toys,5
2023-03-28 10:18:55.316765838,Furniture,9
2023-03-27 21:45:07.875393769,Books,6
2023-03-28 06:11:20.434021701,Clothing,3
2023-03-27 21:37:32.992649632,Books,4
2023-03-28 08:03:45.551277563,Furniture,9
2023-03-28 08:29:58.109905495,Furniture,8
2023-03-28 03:56:10.668533426,Clothing,6
2023-03-28 13:22:23.227161358,Clothing,3
2023-03-28 06:48:35.785789289,Toys,1
2023-03-28 01:14:48.344417220,Toys,3
2023-03-27 19:41:00.903045152,Toys,2
2023-03-27 16:07:13.461673083,Furniture,4
2023-03-27 22:33:26.020301015,Electronics,9
2023-03-28 06:59:38.578928946,Furniture,2
2023-03-27 18:25:51.137556877,Books,8
2023-03-28 12:52:03.696184809,Clothing,2
2023-03-28 05:18:16.254812740,Books,4
2023-03-28 05:44:28.813440672,Electronics,4
2023-03-28 03:10:41.372068603,Furniture,7
2023-03-28 13:36:53.930696534,Furniture,6
2023-03-28 15:03:06.489324466,Toys,5
2023-03-28 13:29:19.047952397,Books,4
2023-03-27 22:55:31.606580329,Books,3
2023-03-28 00:21:44.165208260,Clothing,5
2023-03-28 02:47:56.723836191,Furniture,10
2023-03-28 01:14:09.282464123,Clothing,9
2023-03-28 16:40:21.841092054,Toys,6
2023-03-28 17:06:34.399719986,Books,10
2023-03-28 07:32:46.958347917,Books,8
2023-03-28 05:58:59.516975848,Clothing,1
2023-03-28 07:25:12.075603780,Clothing,2
2023-03-28 19:51:24.634231711,Clothing,3
2023-03-28 06:17:37.192859643,Toys,1
2023-03-28 11:43:49.751487574,Electronics,1
2023-03-28 06:10:02.310115505,Books,8
2023-03-28 15:36:14.868743437,Toys,6
2023-03-28 12:02:27.427371368,Books,2
2023-03-28 10:28:39.985999300,Books,7
2023-03-28 15:54:52.544627231,Toys,8
2023-03-28 15:21:05.103255162,Furniture,9
2023-03-28 14:47:17.661883094,Books,2
2023-03-29 00:13:30.220511025,Clothing,3
2023-03-29 01:39:42.779138957,Furniture,3
2023-03-28 19:05:55.337766888,Books,8
2023-03-28 21:32:07.896394819,Furniture,2
2023-03-28 23:58:20.455022751,Toys,6
2023-03-28 12:24:33.013650682,Electronics,6
2023-03-28 21:50:45.572278614,Furniture,7
2023-03-28 14:16:58.130906545,Books,9
2023-03-28 14:43:10.689534476,Toys,6
2023-03-28 14:09:23.248162408,Electronics,4
2023-03-28 23:35:35.806790339,Furniture,9
2023-03-28 16:01:48.365418271,Electronics,10
2023-03-28 19:28:00.924046202,Furniture,2
2023-03-28 21:54:13.482674133,Furniture,9
2023-03-28 11:20:26.041302065,Books,5
2023-03-28 12:46:38.599929996,Furniture,8
2023-03-29 00:12:51.158557927,Electronics,5
2023-03-28 20:39:03.717185859,Electronics,10
2023-03-28 13:05:16.275813790,Toys,10
2023-03-29 09:31:28.834441722,Toys,8
2023-03-28 18:57:41.393069653,Toys,9
2023-03-28 17:23:53.951697584,Electronics,6
2023-03-28 14:50:06.510325516,Books,3
2023-03-29 13:16:19.068953447,Clothing,3
2023-03-28 17:42:31.627581379,Toys,2
2023-03-28 17:08:44.186209310,Toys,1
2023-03-29 02:34:56.744837241,Electronics,9
2023-03-29 01:01:09.303465173,Clothing,10
2023-03-29 16:27:21.862093104,Electronics,6
2023-03-29 14:53:34.420721036,Furniture,3
2023-03-29 12:19:46.979348967,Furniture,9
2023-03-28 18:45:59.537976898,Toys,7
2023-03-29 16:12:12.096604830,Electronics,2
2023-03-29 01:38:24.655232761,Books,3
2023-03-29 19:04:37.213860693,Furniture,2
2023-03-29 01:30:49.772488624,Toys,1
2023-03-29 04:57:02.331116555,Books,4
2023-03-29 19:23:14.889744487,Books,7
2023-03-29 02:49:27.448372418,Electronics,5
2023-03-29 06:15:40.007000350,Books,6
2023-03-29 01:41:52.565628281,Furniture,8
2023-03-29 17:08:05.124256212,Electronics,10
2023-03-29 13:34:17.682884144,Electronics,2
2023-03-29 02:00:30.241512075,Clothing,2
2023-03-29 05:26:42.800140007,Furniture,10
2023-03-29 20:52:55.358767938,Electronics,3
2023-03-29 01:19:07.917395869,Clothing,6
2023-03-29 15:45:20.476023801,Electronics,4
2023-03-29 11:11:33.034651732,Clothing,3
2023-03-29 11:37:45.593279664,Electronics,7
2023-03-30 01:03:58.151907595,Furniture,3
2023-03-29 11:30:10.710535526,Clothing,10
2023-03-29 13:56:23.269163458,Toys,4
2023-03-29 10:22:35.827791389,Furniture,4
2023-03-29 09:48:48.386419321,Furniture,5
2023-03-30 03:15:00.945047252,Toys,5
2023-03-29 07:41:13.503675183,Toys,6
2023-03-30 00:07:26.062303115,Furniture,6
2023-03-30 02:33:38.620931046,Books,8
2023-03-30 02:59:51.179558978,Clothing,1
2023-03-30 01:26:03.738186909,Toys,3
2023-03-30 00:52:16.296814840,Books,4
2023-03-30 06:18:28.855442772,Toys,6
2023-03-30 04:44:41.414070703,Furniture,4
2023-03-29 19:10:53.972698635,Books,9
2023-03-30 08:37:06.531326566,Furniture,2
2023-03-30 02:03:19.089954497,Clothing,5
2023-03-29 16:29:31.648582429,Toys,5
2023-03-29 11:55:44.207210360,Electronics,9
2023-03-30 08:21:56.765838292,Clothing,8
2023-03-29 15:48:09.324466223,Toys,10
2023-03-29 22:14:21.883094154,Furniture,10
2023-03-30 00:40:34.441722086,Books,1
2023-03-29 23:06:47.000350017,Electronics,6
2023-03-29 13:32:59.558977948,Clothing,7
2023-03-30 04:59:12.117605880,Furniture,6
2023-03-30 10:25:24.676233811,Electronics,3
2023-03-30 01:51:37.234861743,Furniture,3
2023-03-30 05:17:49.793489674,Books,3
2023-03-29 15:44:02.352117605,Toys,10
2023-03-30 06:10:14.910745537,Books,10
2023-03-30 14:36:27.469373468,Toys,7
2023-03-30 08:02:40.028001400,Clothing,5
2023-03-30 16:28:52.586629331,Furniture,10
2023-03-30 03:55:05.145257262,Toys,7
2023-03-30 03:21:17.703885194,Electronics,4
2023-03-30 10:47:30.262513125,Electronics,7
2023-03-30 08:13:42.821141057,Furniture,10
2023-03-30 07:39:55.379768988,Books,1
2023-03-30 01:06:07.938396919,Books,3
2023-03-30 05:32:20.497024851,Books,9
2023-03-30 02:58:33.055652782,Books,3
2023-03-30 01:24:45.614280714,Furniture,1
2023-03-29 23:50:58.172908645,Furniture,3
2023-03-30 09:17:10.731536576,Toys,7
2023-03-30 03:43:23.290164508,Toys,1
2023-03-30 20:09:35.848792439,Clothing,4
2023-03-30 04:35:48.407420371,Furniture,5
2023-03-30 02:02:00.966048302,Clothing,4
2023-03-30 06:28:13.524676233,Toys,2
2023-03-30 23:54:26.083304165,Clothing,3
2023-03-30 22:20:38.641932096,Books,6
2023-03-30 01:46:51.200560028,Toys,3
2023-03-30 13:13:03.759187959,Electronics,8
2023-03-30 19:39:16.317815890,Toys,4
2023-03-30 18:05:28.876443822,Toys,8
2023-03-31 01:31:41.435071753,Clothing,2
2023-03-30 15:57:53.993699685,Clothing,6
2023-03-30 08:24:06.552327616,Toys,6
2023-03-30 13:50:19.110955547,Toys,10
2023-03-30 17:16:31.669583479,Books,2
2023-03-30 16:42:44.228211410,Toys,10
2023-03-30 06:08:56.786839342,Clothing,10
2023-03-30 11:35:09.345467273,Clothing,6
2023-03-30 18:01:21.904095204,Furniture,9
2023-03-30 07:27:34.462723136,Books,10
2023-03-30 19:53:47.021351067,Electronics,4
2023-03-30 12:19:59.579978999,Toys,4
2023-03-30 09:46:12.138606930,Clothing,5
2023-03-30 22:12:24.697234861,Electronics,6
2023-03-30 21:38:37.255862793,Clothing,7
2023-03-30 14:04:49.814490724,Furniture,5
2023-03-30 22:31:02.373118656,Toys,1
2023-03-30 18:57:14.931746587,Toys,3
2023-03-30 16:23:27.490374518,Toys,9
2023-03-30 14:49:40.049002450,Toys,2
2023-03-30 23:15:52.607630381,Electronics,7
2023-03-30 12:42:05.166258312,Clothing,6
2023-03-30 17:08:17.724886244,Books,9
2023-03-31 01:34:30.283514175,Toys,1
2023-03-31 05:00:42.842142107,Toys,7
2023-03-30 15:26:55.400770038,Furniture,7
2023-03-30 22:53:07.959397969,Electronics,10
2023-03-31 05:19:20.518025901,Books,6
2023-03-31 06:45:33.076653832,Furniture,9
2023-03-31 03:11:45.635281764,Electronics,3
2023-03-31 05:37:58.193909695,Books,7
2023-03-31 14:04:10.752537626,Electronics,3
2023-03-30 17:30:23.311165558,Furniture,10
2023-03-31 01:56:35.869793489,Clothing,9
2023-03-31 13:22:48.428421421,Toys,7
2023-03-30 19:49:00.987049352,Toys,5
2023-03-30 20:15:13.545677283,Electronics,8
2023-03-31 09:41:26.104305215,Furniture,1
2023-03-31 15:07:38.662933146,Furniture,5
2023-03-31 09:33:51.221561078,Furniture,5
2023-03-30 21:00:03.780189009,Books,5
2023-03-31 02:26:16.338816940,Furniture,6
2023-03-31 10:52:28.897444872,Electronics,8
2023-03-31 08:18:41.456072803,Furniture,1
2023-03-31 17:44:54.014700735,Electronics,6
2023-03-31 22:11:06.573328666,Electronics,9
2023-03-31 22:37:19.131956597,Toys,4
2023-03-31 05:03:31.690584529,Electronics,9
2023-03-31 03:29:44.249212460,Clothing,3
2023-03-31 20:55:56.807840392,Toys,7
2023-03-31 09:22:09.366468323,Furniture,8
2023-03-31 23:48:21.925096254,Books,4
2023-04-01 01:14:34.483724186,Books,10
2023-03-31 16:40:47.042352117,Electronics,2
2023-03-31 13:06:59.600980049,Furniture,1
2023-03-31 07:33:12.159607980,Books,2
2023-03-31 15:59:24.718235911,Books,2
2023-03-31 14:25:37.276863843,Furniture,7
2023-03-31 16:51:49.835491774,Electronics,3
2023-04-01 04:18:02.394119706,Furniture,2
2023-03-31 18:44:14.952747637,Electronics,4
2023-04-01 00:10:27.511375568,Furniture,5
2023-04-01 01:36:40.070003500,Books,9
2023-03-31 14:02:52.628631431,Electronics,6
2023-04-01 01:29:05.187259363,Toys,4
2023-03-31 20:55:17.745887294,Furniture,3
2023-03-31 16:21:30.304515225,Books,1
2023-04-01 03:47:42.863143157,Toys,3
2023-04-01 06:13:55.421771088,Furniture,5
2023-03-31 09:40:07.980399020,Toys,4
2023-03-31 10:06:20.539026951,Toys,3
2023-03-31 18:32:33.097654882,Furniture,8
2023-04-01 05:58:45.656282814,Furniture,2
2023-03-31 18:24:58.214910745,Clothing,1
2023-04-01 09:51:10.773538677,Furniture,4
2023-03-31 14:17:23.332166608,Books,5
2023-04-01 11:43:35.890794539,Books,8
2023-04-01 07:09:48.449422471,Toys,10
2023-03-31 23:36:01.008050402,Books,7
2023-04-01 05:02:13.566678333,Books,1
2023-04-01 00:28:26.125306265,Furniture,6
2023-04-01 01:54:38.683934196,Toys,3
2023-04-01 05:20:51.242562128,Toys,4
2023-04-01 08:47:03.801190059,Clothing,7
2023-04-01 00:13:16.359817990,Toys,1
2023-04-01 13:39:28.918445922,Books,2
2023-04-01 13:05:41.477073853,Toys,9
2023-04-01 04:31:54.035701785,Electronics,4
2023-04-01 16:58:06.594329716,Books,6
2023-04-01 03:24:19.152957647,Furniture,6
2023-04-01 08:50:31.711585579,Toys,1
2023-03-31 23:16:44.270213510,Books,10
2023-04-01 00:42:56.828841442,Books,6
2023-04-01 14:09:09.387469373,Toys,7
2023-03-31 20:35:21.946097304,Furniture,9
2023-04-01 20:01:34.504725236,Toys,4
2023-04-01 09:27:47.063353167,Books,3
2023-04-01 09:53:59.621981099,Books,2
2023-04-01 01:20:12.180609030,Toys,4
2023-04-01 04:46:24.739236961,Electronics,10
2023-04-01 08:12:37.297864893,Clothing,3
2023-04-01 22:38:49.856492824,Toys,9
2023-04-01 13:05:02.415120756,Furniture,4
2023-04-01 13:31:14.973748687,Books,5
2023-04-01 10:57:27.532376618,Furniture,2
2023-04-01 22:23:40.091004550,Furniture,9
2023-04-01 18:49:52.649632481,Books,7
2023-04-01 09:16:05.208260413,Toys,8
2023-04-01 16:42:17.766888344,Furniture,8
2023-04-01 08:08:30.325516275,Clothing,7
2023-04-01 12:34:42.884144207,Electronics,9
2023-04-01 14:00:55.442772138,Toys,3
2023-04-02 01:27:08.001400070,Electronics,7
2023-04-01 22:53:20.560028001,Toys,7
2023-04-01 18:19:33.118655932,Clothing,1
2023-04-02 00:45:45.677283864,Clothing,3
2023-04-02 01:11:58.235911795,Books,9
2023-04-01 08:38:10.794539727,Books,10
2023-04-02 06:04:23.353167658,Toys,1
2023-04-01 17:30:35.911795589,Books,4
2023-04-01 12:56:48.470423521,Books,8
2023-04-02 05:23:01.029051452,Electronics,6
2023-04-01 08:49:13.587679384,Books,7
2023-04-02 02:15:26.146307315,Books,4
2023-04-01 14:41:38.704935246,Toys,6
2023-04-02 09:07:51.263563178,Clothing,3
2023-04-02 01:34:03.822191109,Clothing,6
2023-04-01 15:00:16.380819041,Furniture,2
2023-04-01 11:26:28.939446972,Clothing,10
2023-04-02 01:52:41.498074903,Toys,4
2023-04-02 09:18:54.056702835,Books,8
2023-04-01 19:45:06.615330766,Clothing,8
2023-04-02 05:11:19.173958698,Electronics,10
2023-04-01 23:37:31.732586629,Clothing,4
2023-04-02 04:03:44.291214560,Electronics,1
2023-04-02 13:29:56.849842492,Electronics,7
2023-04-02 06:56:09.408470423,Toys,7
2023-04-01 17:22:21.967098354,Toys,5
2023-04-02 13:48:34.525726286,Books,2
2023-04-02 14:14:47.084354217,Books,9
2023-04-02 14:40:59.642982149,Electronics,8
2023-04-02 08:07:12.201610080,Electronics,5
2023-04-02 05:33:24.760238011,Electronics,6
2023-04-02 05:59:37.318865943,Books,8
2023-04-02 07:25:49.877493874,Electronics,2
2023-04-01 22:52:02.436121806,Furniture,10
2023-04-01 22:18:14.994749737,Clothing,6
2023-04-02 08:44:27.553377668,Furniture,4
2023-04-02 03:10:40.112005600,Toys,4
2023-04-02 04:36:52.670633531,Electronics,6
2023-04-02 17:03:05.229261463,Electronics,8
2023-04-02 19:29:17.787889394,Toys,4
2023-04-02 05:55:30.346517325,Furniture,8
2023-04-02 20:21:42.905145257,Toys,6
2023-04-02 12:47:55.463773188,Furniture,15
2023-04-02 07:14:08.022401120,Books,1
2023-04-02 03:40:20.581029051,Clothing,9
2023-04-02 09:06:33.139656982,Electronics,4
2023-04-02 11:32:45.698284914,Books,6
2023-04-02 22:58:58.256912845,Furniture,8
2023-04-02 23:25:10.815540777,Clothing,10
2023-04-02 21:51:23.374168708,Furniture,12
2023-04-03 00:17:35.932796639,Toys,5
2023-04-02 06:43:48.491424571,Clothing,3
2023-04-02 22:10:01.050052502,Furniture,10
2023-04-02 11:36:13.608680434,Clothing,1
2023-04-02 10:02:26.167308365,Books,5
2023-04-02 08:28:38.725936296,Books,1
2023-04-02 12:54:51.284564228,Furniture,14
2023-04-03 04:21:03.843192159,Books,7
2023-04-02 20:47:16.401820091,Books,3
2023-04-02 17:13:28.960448022,Clothing,10
2023-04-02 22:39:41.519075953,Furniture,14
2023-04-02 18:05:54.077703885,Toys,8
2023-04-03 03:32:06.636331816,Clothing,9
2023-04-02 22:58:19.194959748,Clothing,8
2023-04-02 20:24:31.753587679,Electronics,2
2023-04-02 18:50:44.312215610,Clothing,5
2023-04-02 15:16:56.870843542,Clothing,3
2023-04-02 17:43:09.429471473,Books,2
2023-04-03 06:09:21.988099405,Clothing,6
2023-04-03 01:35:34.546727336,Toys,10
2023-04-03 07:01:47.105355267,Electronics,9
2023-04-02 18:27:59.663983199,Clothing,6
2023-04-03 08:54:12.222611130,Electronics,7
2023-04-03 08:20:24.781239062,Electronics,6
2023-04-03 04:46:37.339866993,Electronics,5
2023-04-03 06:12:49.898494924,Books,9
2023-04-02 15:39:02.457122856,Electronics,8
2023-04-03 08:05:15.015750787,Books,4
2023-04-02 21:31:27.574378719,Furniture,4
2023-04-03 12:57:40.133006650,Clothing,4
2023-04-03 13:23:52.691634581,Toys,3
2023-04-02 16:50:05.250262513,Books,5
2023-04-03 09:16:17.808890444,Furniture,3
2023-04-03 15:42:30.367518375,Clothing,2
2023-04-02 21:08:42.926146307,Books,5
2023-04-02 18:34:55.484774238,Clothing,4
2023-04-03 01:01:08.043402170,Books,10
2023-04-03 09:27:20.602030101,Toys,2
